county,povall_2019,pctpovall_2019,gm_chemical_name,date,year,mean_gm_result
Siskiyou,7484,17.4,Nitrate as N (mg/l),2008-07-15,2008,0.438333333333333
Siskiyou,7484,17.4,Nitrate as N (mg/l),2008-08-15,2008,2.44666666666667
Siskiyou,7484,17.4,Nitrate as N (mg/l),2008-09-15,2008,0.990181818181818
Siskiyou,7484,17.4,Nitrate as N (mg/l),2008-10-15,2008,5.395
Siskiyou,7484,17.4,Nitrate as N (mg/l),2008-11-15,2008,0.416666666666667
Siskiyou,7484,17.4,Nitrate as N (mg/l),2008-12-15,2008,4.3
Siskiyou,7484,17.4,Nitrate as N (mg/l),2009-02-15,2009,6.83333333333333
Siskiyou,7484,17.4,Nitrate as N (mg/l),2009-03-15,2009,0.86240000000000006
Siskiyou,7484,17.4,Nitrate as N (mg/l),2009-04-15,2009,3.2442
Siskiyou,7484,17.4,Nitrate as N (mg/l),2009-05-15,2009,0.744444444444444
Siskiyou,7484,17.4,Nitrate as N (mg/l),2009-06-15,2009,0.99
Siskiyou,7484,17.4,Nitrate as N (mg/l),2009-07-15,2009,0
Siskiyou,7484,17.4,Nitrate as N (mg/l),2009-08-15,2009,0
Siskiyou,7484,17.4,Nitrate as N (mg/l),2009-09-15,2009,2.15
Siskiyou,7484,17.4,Nitrate as N (mg/l),2009-10-15,2009,2.67333333333333
Siskiyou,7484,17.4,Nitrate as N (mg/l),2009-12-15,2009,0.651666666666667
Siskiyou,7484,17.4,Nitrate as N (mg/l),2010-01-15,2010,0.925
Siskiyou,7484,17.4,Nitrate as N (mg/l),2010-04-15,2010,0.366666666666667
Siskiyou,7484,17.4,Nitrate as N (mg/l),2010-05-15,2010,0
Siskiyou,7484,17.4,Nitrate as N (mg/l),2010-06-15,2010,2.826
Siskiyou,7484,17.4,Nitrate as N (mg/l),2010-07-15,2010,0.6825
Siskiyou,7484,17.4,Nitrate as N (mg/l),2010-08-15,2010,0
Siskiyou,7484,17.4,Nitrate as N (mg/l),2010-09-15,2010,1.3025
Siskiyou,7484,17.4,Nitrate as N (mg/l),2010-10-15,2010,0.1475
Siskiyou,7484,17.4,Nitrate as N (mg/l),2010-11-15,2010,0.966666666666667
Siskiyou,7484,17.4,Nitrate as N (mg/l),2010-12-15,2010,0.625
Siskiyou,7484,17.4,Nitrate as N (mg/l),2011-03-15,2011,5.04
Siskiyou,7484,17.4,Nitrate as N (mg/l),2011-04-15,2011,1.26666666666667
Siskiyou,7484,17.4,Nitrate as N (mg/l),2011-05-15,2011,3.36666666666667
Siskiyou,7484,17.4,Nitrate as N (mg/l),2011-06-15,2011,0.696666666666667
Siskiyou,7484,17.4,Nitrate as N (mg/l),2011-07-15,2011,0
Siskiyou,7484,17.4,Nitrate as N (mg/l),2011-08-15,2011,1.18555555555556
Siskiyou,7484,17.4,Nitrate as N (mg/l),2011-09-15,2011,0.364666666666667
Siskiyou,7484,17.4,Nitrate as N (mg/l),2011-10-15,2011,0.744
Siskiyou,7484,17.4,Nitrate as N (mg/l),2011-11-15,2011,7.93
Siskiyou,7484,17.4,Nitrate as N (mg/l),2011-12-15,2011,0.628
Siskiyou,7484,17.4,Nitrate as N (mg/l),2012-02-15,2012,2.68
Siskiyou,7484,17.4,Nitrate as N (mg/l),2012-03-15,2012,1.25
Siskiyou,7484,17.4,Nitrate as N (mg/l),2012-04-15,2012,0
Siskiyou,7484,17.4,Nitrate as N (mg/l),2012-05-15,2012,1.56
Siskiyou,7484,17.4,Nitrate as N (mg/l),2012-06-15,2012,0.471666666666667
Siskiyou,7484,17.4,Nitrate as N (mg/l),2012-07-15,2012,1.31777777777778
Siskiyou,7484,17.4,Nitrate as N (mg/l),2012-08-15,2012,1.38
Siskiyou,7484,17.4,Nitrate as N (mg/l),2012-09-15,2012,1.3
Siskiyou,7484,17.4,Nitrate as N (mg/l),2012-10-15,2012,0.5
Siskiyou,7484,17.4,Nitrate as N (mg/l),2012-11-15,2012,1.84
Siskiyou,7484,17.4,Nitrate as N (mg/l),2012-12-15,2012,0.1
Siskiyou,7484,17.4,Nitrate as N (mg/l),2013-02-15,2013,2.76333333333333
Siskiyou,7484,17.4,Nitrate as N (mg/l),2013-03-15,2013,0.165
Siskiyou,7484,17.4,Nitrate as N (mg/l),2013-04-15,2013,6.21
Siskiyou,7484,17.4,Nitrate as N (mg/l),2013-05-15,2013,2.86166666666667
Siskiyou,7484,17.4,Nitrate as N (mg/l),2013-06-15,2013,0.42
Siskiyou,7484,17.4,Nitrate as N (mg/l),2013-07-15,2013,0.827142857142857
Siskiyou,7484,17.4,Nitrate as N (mg/l),2013-08-15,2013,3.855
Siskiyou,7484,17.4,Nitrate as N (mg/l),2013-09-15,2013,0.602
Siskiyou,7484,17.4,Nitrate as N (mg/l),2013-10-15,2013,0.25
Siskiyou,7484,17.4,Nitrate as N (mg/l),2013-11-15,2013,0.585714285714286
Siskiyou,7484,17.4,Nitrate as N (mg/l),2013-12-15,2013,0
Siskiyou,7484,17.4,Nitrate as N (mg/l),2014-02-15,2014,0.395714285714286
Siskiyou,7484,17.4,Nitrate as N (mg/l),2014-03-15,2014,0.7
Siskiyou,7484,17.4,Nitrate as N (mg/l),2014-04-15,2014,0.75
Siskiyou,7484,17.4,Nitrate as N (mg/l),2014-05-15,2014,1.11454545454545
Siskiyou,7484,17.4,Nitrate as N (mg/l),2014-06-15,2014,0
Siskiyou,7484,17.4,Nitrate as N (mg/l),2014-07-15,2014,1.06166666666667
Siskiyou,7484,17.4,Nitrate as N (mg/l),2014-08-15,2014,1.65714285714286
Siskiyou,7484,17.4,Nitrate as N (mg/l),2014-09-15,2014,0.352
Siskiyou,7484,17.4,Nitrate as N (mg/l),2014-10-15,2014,0
Siskiyou,7484,17.4,Nitrate as N (mg/l),2014-12-15,2014,1.83666666666667
Siskiyou,7484,17.4,Nitrate as N (mg/l),2015-01-15,2015,0.743666666666667
Siskiyou,7484,17.4,Nitrate as N (mg/l),2015-02-15,2015,5.2
Siskiyou,7484,17.4,Nitrate as N (mg/l),2015-03-15,2015,3.455
Siskiyou,7484,17.4,Nitrate as N (mg/l),2015-04-15,2015,1.4736
Siskiyou,7484,17.4,Nitrate as N (mg/l),2015-05-15,2015,2.07708333333333
Siskiyou,7484,17.4,Nitrate as N (mg/l),2015-06-15,2015,0.668
Siskiyou,7484,17.4,Nitrate as N (mg/l),2015-07-15,2015,1.435
Siskiyou,7484,17.4,Nitrate as N (mg/l),2015-08-15,2015,1.2461
Siskiyou,7484,17.4,Nitrate as N (mg/l),2015-09-15,2015,0.0575
Siskiyou,7484,17.4,Nitrate as N (mg/l),2015-10-15,2015,0
Siskiyou,7484,17.4,Nitrate as N (mg/l),2015-11-15,2015,9.48333333333333
Siskiyou,7484,17.4,Nitrate as N (mg/l),2015-12-15,2015,0.309
Siskiyou,7484,17.4,Nitrate as N (mg/l),2016-01-15,2016,0
Siskiyou,7484,17.4,Nitrate as N (mg/l),2016-02-15,2016,3.175
Siskiyou,7484,17.4,Nitrate as N (mg/l),2016-03-15,2016,2.13
Siskiyou,7484,17.4,Nitrate as N (mg/l),2016-04-15,2016,2.614
Siskiyou,7484,17.4,Nitrate as N (mg/l),2016-05-15,2016,1.505
Siskiyou,7484,17.4,Nitrate as N (mg/l),2016-06-15,2016,0.26
Siskiyou,7484,17.4,Nitrate as N (mg/l),2016-07-15,2016,0.932307692307692
Siskiyou,7484,17.4,Nitrate as N (mg/l),2016-08-15,2016,1.14
Siskiyou,7484,17.4,Nitrate as N (mg/l),2016-09-15,2016,1.92
Siskiyou,7484,17.4,Nitrate as N (mg/l),2016-10-15,2016,3.1675
Siskiyou,7484,17.4,Nitrate as N (mg/l),2016-11-15,2016,1.51
Siskiyou,7484,17.4,Nitrate as N (mg/l),2016-12-15,2016,0.486666666666667
Siskiyou,7484,17.4,Nitrate as N (mg/l),2017-02-15,2017,2.855
Siskiyou,7484,17.4,Nitrate as N (mg/l),2017-03-15,2017,0
Siskiyou,7484,17.4,Nitrate as N (mg/l),2017-04-15,2017,0.313333333333333
Siskiyou,7484,17.4,Nitrate as N (mg/l),2017-05-15,2017,0.830714285714286
Siskiyou,7484,17.4,Nitrate as N (mg/l),2017-06-15,2017,1.16052631578947
Siskiyou,7484,17.4,Nitrate as N (mg/l),2017-07-15,2017,0.334
Siskiyou,7484,17.4,Nitrate as N (mg/l),2017-08-15,2017,1.665
Siskiyou,7484,17.4,Nitrate as N (mg/l),2017-09-15,2017,0.48
Siskiyou,7484,17.4,Nitrate as N (mg/l),2017-10-15,2017,0.263333333333333
Siskiyou,7484,17.4,Nitrate as N (mg/l),2017-11-15,2017,2.575
Siskiyou,7484,17.4,Nitrate as N (mg/l),2017-12-15,2017,0.735
Siskiyou,7484,17.4,Nitrate as N (mg/l),2018-02-15,2018,0.8825
Siskiyou,7484,17.4,Nitrate as N (mg/l),2018-04-15,2018,0.78
Siskiyou,7484,17.4,Nitrate as N (mg/l),2018-05-15,2018,0.526
Siskiyou,7484,17.4,Nitrate as N (mg/l),2018-06-15,2018,0.183333333333333
Siskiyou,7484,17.4,Nitrate as N (mg/l),2018-07-15,2018,0.1
Siskiyou,7484,17.4,Nitrate as N (mg/l),2018-08-15,2018,0.728181818181818
Siskiyou,7484,17.4,Nitrate as N (mg/l),2018-09-15,2018,1.1896
Siskiyou,7484,17.4,Nitrate as N (mg/l),2018-10-15,2018,1.245
Siskiyou,7484,17.4,Nitrate as N (mg/l),2018-11-15,2018,1.6
Siskiyou,7484,17.4,Nitrate as N (mg/l),2018-12-15,2018,0.805
Siskiyou,7484,17.4,Nitrate as N (mg/l),2019-01-15,2019,1.55
Siskiyou,7484,17.4,Nitrate as N (mg/l),2019-02-15,2019,0.753333333333333
Siskiyou,7484,17.4,Nitrate as N (mg/l),2019-04-15,2019,1.6575
Siskiyou,7484,17.4,Nitrate as N (mg/l),2019-05-15,2019,1.06277777777778
Siskiyou,7484,17.4,Nitrate as N (mg/l),2019-06-15,2019,0.771818181818182
Siskiyou,7484,17.4,Nitrate as N (mg/l),2019-07-15,2019,0.538888888888889
Siskiyou,7484,17.4,Nitrate as N (mg/l),2019-08-15,2019,1.712
Siskiyou,7484,17.4,Nitrate as N (mg/l),2019-09-15,2019,1.81
Siskiyou,7484,17.4,Nitrate as N (mg/l),2019-10-15,2019,1.302
Siskiyou,7484,17.4,Nitrate as N (mg/l),2019-11-15,2019,1.6425
Siskiyou,7484,17.4,Nitrate as N (mg/l),2019-12-15,2019,0
Siskiyou,7484,17.4,Nitrate as N (mg/l),2020-01-15,2020,0.75
Siskiyou,7484,17.4,Nitrate as N (mg/l),2020-02-15,2020,1.38636363636364
Siskiyou,7484,17.4,Nitrate as N (mg/l),2020-03-15,2020,0.392857142857143
Siskiyou,7484,17.4,Nitrate as N (mg/l),2020-04-15,2020,1.37
Siskiyou,7484,17.4,Nitrate as N (mg/l),2020-05-15,2020,1.28444444444444
Siskiyou,7484,17.4,Nitrate as N (mg/l),2020-06-15,2020,0.715
Siskiyou,7484,17.4,Nitrate as N (mg/l),2020-07-15,2020,1.5975
Siskiyou,7484,17.4,Nitrate as N (mg/l),2020-08-15,2020,0.360909090909091
Siskiyou,7484,17.4,Nitrate as N (mg/l),2020-09-15,2020,0.948333333333333
Siskiyou,7484,17.4,Nitrate as N (mg/l),2020-10-15,2020,1.33
Siskiyou,7484,17.4,Nitrate as N (mg/l),2020-11-15,2020,1.135
Siskiyou,7484,17.4,Nitrate as N (mg/l),2020-12-15,2020,0
Siskiyou,7484,17.4,Nitrate as N (mg/l),2021-01-15,2021,3.46
Siskiyou,7484,17.4,Nitrate as N (mg/l),2021-02-15,2021,1.415
Siskiyou,7484,17.4,Nitrate as N (mg/l),2021-03-15,2021,0.306666666666667
Siskiyou,7484,17.4,Nitrate as N (mg/l),2021-04-15,2021,0.748571428571429
Siskiyou,7484,17.4,Potassium (mg/l),2000-02-15,2000,1.7
Siskiyou,7484,17.4,Potassium (mg/l),2000-07-15,2000,1
Siskiyou,7484,17.4,Potassium (mg/l),2001-01-15,2001,1.9
Siskiyou,7484,17.4,Potassium (mg/l),2001-04-15,2001,3.8
Siskiyou,7484,17.4,Potassium (mg/l),2001-05-15,2001,1.2
Siskiyou,7484,17.4,Potassium (mg/l),2001-10-15,2001,0
Siskiyou,7484,17.4,Potassium (mg/l),2002-04-15,2002,0
Siskiyou,7484,17.4,Potassium (mg/l),2003-02-15,2003,3
Siskiyou,7484,17.4,Potassium (mg/l),2003-10-15,2003,2.305
Siskiyou,7484,17.4,Potassium (mg/l),2004-01-15,2004,1.06666666666667
Siskiyou,7484,17.4,Potassium (mg/l),2004-05-15,2004,0.5
Siskiyou,7484,17.4,Potassium (mg/l),2004-07-15,2004,2
Siskiyou,7484,17.4,Potassium (mg/l),2004-08-15,2004,2
Siskiyou,7484,17.4,Potassium (mg/l),2004-10-15,2004,3
Siskiyou,7484,17.4,Potassium (mg/l),2004-12-15,2004,1
Siskiyou,7484,17.4,Potassium (mg/l),2005-02-15,2005,2
Siskiyou,7484,17.4,Potassium (mg/l),2005-03-15,2005,0
Siskiyou,7484,17.4,Potassium (mg/l),2005-04-15,2005,0.9375
Siskiyou,7484,17.4,Potassium (mg/l),2005-08-15,2005,0
Siskiyou,7484,17.4,Potassium (mg/l),2005-11-15,2005,1.31333333333333
Siskiyou,7484,17.4,Potassium (mg/l),2005-12-15,2005,2.11666666666667
Siskiyou,7484,17.4,Potassium (mg/l),2006-06-15,2006,2.41
Siskiyou,7484,17.4,Potassium (mg/l),2006-09-15,2006,0.4
Siskiyou,7484,17.4,Potassium (mg/l),2006-11-15,2006,1.1
Siskiyou,7484,17.4,Potassium (mg/l),2007-05-15,2007,0.55
Siskiyou,7484,17.4,Potassium (mg/l),2007-07-15,2007,2.94
Siskiyou,7484,17.4,Potassium (mg/l),2007-12-15,2007,2.68
Siskiyou,7484,17.4,Potassium (mg/l),2008-02-15,2008,1.7
Siskiyou,7484,17.4,Potassium (mg/l),2008-04-15,2008,1.05
Siskiyou,7484,17.4,Potassium (mg/l),2008-05-15,2008,0.88
Siskiyou,7484,17.4,Potassium (mg/l),2008-06-15,2008,1.64666666666667
Siskiyou,7484,17.4,Potassium (mg/l),2008-08-15,2008,2.475
Siskiyou,7484,17.4,Potassium (mg/l),2008-10-15,2008,5.06
Siskiyou,7484,17.4,Potassium (mg/l),2009-03-15,2009,3.05666666666667
Siskiyou,7484,17.4,Potassium (mg/l),2009-06-15,2009,1.87
Siskiyou,7484,17.4,Potassium (mg/l),2009-09-15,2009,2.17
Siskiyou,7484,17.4,Potassium (mg/l),2010-10-15,2010,2.14
Siskiyou,7484,17.4,Potassium (mg/l),2011-06-15,2011,1.13
Siskiyou,7484,17.4,Potassium (mg/l),2012-03-15,2012,3.35
Siskiyou,7484,17.4,Potassium (mg/l),2012-08-15,2012,1.95
Siskiyou,7484,17.4,Potassium (mg/l),2012-09-15,2012,5.36
Siskiyou,7484,17.4,Potassium (mg/l),2013-05-15,2013,3.1
Siskiyou,7484,17.4,Potassium (mg/l),2013-07-15,2013,2.82
Siskiyou,7484,17.4,Potassium (mg/l),2013-08-15,2013,0.8
Siskiyou,7484,17.4,Potassium (mg/l),2013-09-15,2013,4.47
Siskiyou,7484,17.4,Potassium (mg/l),2013-11-15,2013,1.815
Siskiyou,7484,17.4,Potassium (mg/l),2014-08-15,2014,1.23
Siskiyou,7484,17.4,Potassium (mg/l),2014-09-15,2014,2
Siskiyou,7484,17.4,Potassium (mg/l),2015-01-15,2015,1.3
Siskiyou,7484,17.4,Potassium (mg/l),2015-04-15,2015,1
Siskiyou,7484,17.4,Potassium (mg/l),2015-10-15,2015,0.333333333333333
Siskiyou,7484,17.4,Potassium (mg/l),2016-09-15,2016,18
Siskiyou,7484,17.4,Potassium (mg/l),2017-03-15,2017,1
Siskiyou,7484,17.4,Potassium (mg/l),2017-04-15,2017,5.4
Siskiyou,7484,17.4,Potassium (mg/l),2017-05-15,2017,2
Siskiyou,7484,17.4,Potassium (mg/l),2017-06-15,2017,0.7
Siskiyou,7484,17.4,Potassium (mg/l),2017-07-15,2017,0
Siskiyou,7484,17.4,Potassium (mg/l),2017-08-15,2017,2.5
Siskiyou,7484,17.4,Potassium (mg/l),2017-11-15,2017,1
Siskiyou,7484,17.4,Potassium (mg/l),2017-12-15,2017,3
Siskiyou,7484,17.4,Potassium (mg/l),2018-05-15,2018,2
Siskiyou,7484,17.4,Potassium (mg/l),2018-08-15,2018,0
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2000-02-15,2000,410
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2000-04-15,2000,432.5
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2000-06-15,2000,288.692307692308
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2000-07-15,2000,244
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2000-08-15,2000,322.571428571429
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2000-11-15,2000,50
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2000-12-15,2000,390
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2001-02-15,2001,329.5
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2001-03-15,2001,378.666666666667
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2001-06-15,2001,355
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2001-07-15,2001,321.5
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2001-08-15,2001,303.6
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2001-11-15,2001,422
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2002-03-15,2002,292.818181818182
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2002-05-15,2002,363.333333333333
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2002-06-15,2002,308.666666666667
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2002-07-15,2002,308
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2002-10-15,2002,430
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2002-11-15,2002,260
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2002-12-15,2002,234
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2003-02-15,2003,230
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2003-03-15,2003,273.25
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2003-04-15,2003,370.5
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2003-05-15,2003,309.8
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2003-06-15,2003,369.666666666667
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2003-08-15,2003,256
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2003-10-15,2003,363.333333333333
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2003-11-15,2003,439
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2004-03-15,2004,319.5
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2004-04-15,2004,305
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2004-05-15,2004,296
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2004-06-15,2004,254.8
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2004-08-15,2004,289.5
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2004-09-15,2004,304
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2004-10-15,2004,352.5
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2004-11-15,2004,288.866666666667
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2004-12-15,2004,279.75
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2005-02-15,2005,356.5
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2005-03-15,2005,283
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2005-04-15,2005,320.652666666667
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2005-05-15,2005,327.666666666667
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2005-06-15,2005,306.4
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2005-07-15,2005,440
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2005-09-15,2005,270.5
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2005-10-15,2005,371.25
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2005-11-15,2005,400
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2005-12-15,2005,256
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2006-02-15,2006,24
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2006-03-15,2006,291.375
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2006-04-15,2006,415
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2006-05-15,2006,322.2
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2006-06-15,2006,294.124666666667
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2006-07-15,2006,310
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2006-08-15,2006,309.333333333333
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2006-10-15,2006,380
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2006-12-15,2006,204.25
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2007-02-15,2007,295
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2007-03-15,2007,242.6435
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2007-04-15,2007,480
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2007-05-15,2007,310
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2007-06-15,2007,340
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2007-07-15,2007,270
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2007-10-15,2007,320
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2007-11-15,2007,315
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2007-12-15,2007,293.333333333333
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2008-01-15,2008,270
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2008-04-15,2008,36
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2008-05-15,2008,402.04325
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2008-06-15,2008,298
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2008-07-15,2008,460
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2008-08-15,2008,317.666666666667
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2008-09-15,2008,338
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2008-10-15,2008,232
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2008-11-15,2008,280
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2008-12-15,2008,300
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2009-02-15,2009,365
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2009-03-15,2009,390
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2009-04-15,2009,440
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2009-05-15,2009,345
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2009-07-15,2009,260
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2009-08-15,2009,260
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2009-11-15,2009,457.5
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2009-12-15,2009,250
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2010-03-15,2010,345
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2010-06-15,2010,335
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2010-10-15,2010,270
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2010-11-15,2010,350
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2010-12-15,2010,314.25
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2011-01-15,2011,284.545454545455
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2011-02-15,2011,280
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2011-04-15,2011,320
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2011-05-15,2011,355
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2011-08-15,2011,336.666666666667
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2011-10-15,2011,300
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2011-12-15,2011,275
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2012-02-15,2012,350
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2012-04-15,2012,313.333333333333
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2012-05-15,2012,335
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2012-06-15,2012,342
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2012-12-15,2012,450
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2013-02-15,2013,40
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2013-03-15,2013,335
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2013-04-15,2013,320
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2013-05-15,2013,380
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2013-09-15,2013,310
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2013-11-15,2013,360
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2013-12-15,2013,283.333333333333
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2014-01-15,2014,282.727272727273
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2014-03-15,2014,260
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2014-04-15,2014,300
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2014-05-15,2014,380
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2014-06-15,2014,310
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2014-07-15,2014,310
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2014-08-15,2014,440
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2014-09-15,2014,278
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2014-10-15,2014,273
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2014-11-15,2014,300
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2015-02-15,2015,310
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2015-03-15,2015,310
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2015-04-15,2015,324.6
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2015-05-15,2015,364.25
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2015-12-15,2015,617
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2016-03-15,2016,295
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2016-05-15,2016,240
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2016-09-15,2016,330
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2016-10-15,2016,260
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2016-11-15,2016,370
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2016-12-15,2016,242.4
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2017-01-15,2017,301.666666666667
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2017-02-15,2017,266.666666666667
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2017-03-15,2017,296.666666666667
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2017-04-15,2017,295
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2017-05-15,2017,290
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2017-07-15,2017,333.5
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2017-08-15,2017,366
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2017-09-15,2017,307.75
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2017-11-15,2017,354
Solano,39018,9,Bicarbonate Alkalinity (mg/l),2018-03-15,2018,300
